"talhao";"area";"idade";"parcela";"raio";"fila";"cova";"fuste";"categoria";"cap";"htest";"htre";"haprov_total"
"SP002";37;8,36;"8";11,28;5;1;1;"Normal";38,89;24,22;24,22;1
"SP002";37;8,36;"8";11,28;5;2;1;"Normal";56,11;29,15;29,15;1
"SP002";37;8,36;"8";11,28;5;3;1;"Normal";56,2;29,17;29,17;1
"SP002";37;8,36;"8";11,28;5;4;1;"Dominante";59,6;29,88;30,5;1
"SP002";37;8,36;"8";11,28;5;5;1;"Dominante";60,7;30,09;30,4;1
"SP002";37;8,36;"8";11,28;5;6;1;"Normal";52,9;28,42;28,42;1
"SP002";37;8,36;"8";11,28;5;7;1;"Normal";50,99;27,95;27,95;1
"SP002";37;8,36;"8";11,28;5;8;1;"Normal";53,69;28,61;28,61;1
"SP002";37;8,36;"8";11,28;5;9;1;"Normal";54;28,68;28,68;1
"SP002";37;8,36;"8";11,28;6;1;1;"Normal";51,99;28,2;28,2;1
"SP002";37;8,36;"8";11,28;6;2;1;"Normal";54,41;28,78;28,78;1
"SP002";37;8,36;"8";11,28;6;3;1;"Normal";56,71;29,28;29,28;1
"SP002";37;8,36;"8";11,28;6;4;1;"Normal";54,41;28,78;28,78;1
"SP002";37;8,36;"8";11,28;6;5;1;"Normal";55,29;28,97;28,97;1
"SP002";37;8,36;"8";11,28;6;6;1;"Normal";54,29;28,75;28,75;1
"SP002";37;8,36;"8";11,28;6;7;1;"Normal";53,5;28,56;28,56;1
"SP002";37;8,36;"8";11,28;6;8;1;"Normal";51,58;28,1;28,1;1
"SP002";37;8,36;"8";11,28;7;1;1;"Normal";55,01;28,91;28,91;1
"SP002";37;8,36;"8";11,28;7;2;1;"Normal";46,9;26,85;26,85;1
"SP002";37;8,36;"8";11,28;7;3;1;"Normal";57,21;29,39;29,39;1
"SP002";37;8,36;"8";11,28;7;4;1;"Normal";53;28,45;28,45;1
"SP002";37;8,36;"9";11,28;1;1;1;"Dominante";58,21;28,27;28,4;1
"SP002";37;8,36;"9";11,28;1;2;1;"Normal";52,21;27,86;28,3;1
"SP002";37;8,36;"9";11,28;1;3;1;"Normal";53,82;27,98;28,5;1
"SP002";37;8,36;"9";11,28;1;4;1;"Normal";43,79;27,13;26,7;1
"SP002";37;8,36;"9";11,28;1;5;1;"Dominante";58,59;28,29;28,2;1
"SP002";37;8,36;"9";11,28;2;1;1;"Normal";55,29;28,08;27,9;1
"SP002";37;8,36;"9";11,28;2;2;1;"Normal";50,49;27,73;27,9;1
"SP002";37;8,36;"9";11,28;2;3;1;"Normal";57,3;28,21;27,9;1
"SP002";37;8,36;"9";11,28;2;4;1;"Normal";49,89;27,68;27,5;1
"SP002";37;8,36;"9";11,28;2;5;1;"Dominante";58,21;28,27;28,2;1
"SP002";37;8,36;"9";11,28;2;6;1;"Dominante";60,19;28,38;28,3;1
"SP002";37;8,36;"9";11,28;2;7;1;"Normal";51,58;27,82;27,6;1
"SP002";37;8,36;"9";11,28;2;8;1;"Normal";48;27,53;27,4;1
"SP002";37;8,36;"9";11,28;3;1;1;"Bifurcada";42,41;26,98;28;1
"SP002";37;8,36;"9";11,28;3;1;2;"Bifurcada";40,5;26,76;26,2;1
"SP002";37;8,36;"9";11,28;3;2;1;"Normal";54,19;28;28;1
"SP002";37;8,36;"9";11,28;3;3;1;"Normal";53,09;27,93;27,93;1
"SP002";37;8,36;"9";11,28;3;4;1;"Normal";47;27,44;27,44;1
"SP002";37;8,36;"9";11,28;3;5;1;"Normal";53,5;27,96;27,96;1
"SP002";37;8,36;"9";11,28;3;6;1;"Normal";53,69;27,97;27,97;1
"SP002";37;8,36;"9";11,28;3;7;1;"Normal";56,39;28,15;28,15;1
"SP002";37;8,36;"9";11,28;3;8;1;"Normal";54,6;28,03;28,03;1
"SP002";37;8,36;"9";11,28;3;9;1;"Normal";52,81;27,91;27,91;1
"SP002";37;8,36;"9";11,28;4;1;1;"Normal";42,79;27,02;27,02;1
"SP002";37;8,36;"9";11,28;4;2;1;"Normal";54,41;28,02;28,02;1
"SP002";37;8,36;"9";11,28;4;3;1;"Normal";54,6;28,03;28,03;1
"SP002";37;8,36;"9";11,28;4;4;1;"Normal";49,39;27,64;27,64;1
"SP002";37;8,36;"9";11,28;4;5;1;"Normal";52,5;27,88;27,88;1
"SP002";37;8,36;"9";11,28;4;6;1;"Normal";57,81;28,24;28,24;1
"SP002";37;8,36;"9";11,28;4;7;1;"Normal";56,01;28,13;28,13;1
"SP002";37;8,36;"9";11,28;4;8;1;"Normal";54,19;28;28;1
"SP002";37;8,36;"9";11,28;4;9;1;"Normal";57,49;28,22;28,22;1
"SP002";37;8,36;"9";11,28;5;1;1;"Normal";40,31;26,74;26,74;1
"SP002";37;8,36;"9";11,28;5;2;1;"Normal";51,9;27,84;27,84;1
"SP002";37;8,36;"9";11,28;5;3;1;"Normal";54,6;28,03;28,03;1
"SP002";37;8,36;"9";11,28;5;4;1;"Normal";55,1;28,07;28,07;1
"SP002";37;8,36;"9";11,28;5;5;1;"Normal";44,48;27,2;27,2;1
"SP002";37;8,36;"9";11,28;5;6;1;"Normal";50,99;27,77;27,77;1
"SP002";37;8,36;"9";11,28;5;7;1;"Normal";47,82;27,51;27,51;1
"SP002";37;8,36;"9";11,28;6;1;1;"Normal";52,5;27,88;27,88;1
"SP002";37;8,36;"9";11,28;6;2;1;"Normal";49,39;27,64;27,64;1
"SP002";37;8,36;"9";11,28;6;3;1;"Normal";41,31;26,86;26,86;1
"SP002";37;8,36;"9";11,28;6;4;1;"Normal";54,7;28,04;28,04;1
"SP002";37;8,36;"9";11,28;6;5;1;"Normal";57,3;28,21;28,21;1
"SP003";51,6;8,31;"19";11,28;1;1;1;"Normal";51,8;24,31;24,8;1
"SP003";51,6;8,31;"19";11,28;1;2;1;"Normal";50,49;24,17;24,7;1
"SP003";51,6;8,31;"19";11,28;1;3;1;"Normal";44,3;23,44;23,8;1
"SP003";51,6;8,31;"19";11,28;2;1;1;"Dominante";55,7;24,67;24,2;1
"SP003";51,6;8,31;"19";11,28;2;2;1;"Normal";47,6;23,85;23,2;1
"SP003";51,6;8,31;"19";11,28;2;3;1;"Normal";53,5;24,47;24,3;1
"SP003";51,6;8,31;"19";11,28;2;4;1;"Normal";53,91;24,51;24,4;1
"SP003";51,6;8,31;"19";11,28;2;5;1;"Dominante";54,51;24,57;24,8;1
"SP003";51,6;8,31;"19";11,28;2;6;1;"Dominante";55,01;24,61;24,9;1
"SP003";51,6;8,31;"19";11,28;3;1;1;"Normal";52,81;24,41;24,6;1
"SP003";51,6;8,31;"19";11,28;3;2;1;"Normal";48,69;23,98;24,2;1
"SP003";51,6;8,31;"19";11,28;3;3;1;"Normal";47,5;23,84;23,7;1
"SP003";51,6;8,31;"19";11,28;3;4;1;"Normal";46,5;23,72;23,3;1
"SP003";51,6;8,31;"19";11,28;3;5;1;"Normal";46,59;23,73;23,73;1
"SP003";51,6;8,31;"19";11,28;3;6;1;"Normal";45,99;23,66;23,66;1
"SP003";51,6;8,31;"19";11,28;3;7;1;"Normal";47;23,78;23,78;1
"SP003";51,6;8,31;"19";11,28;3;8;1;"Normal";40,5;22,89;22,89;1
"SP003";51,6;8,31;"19";11,28;3;9;1;"Normal";50,01;24,12;24,12;1
"SP003";51,6;8,31;"19";11,28;4;1;1;"Normal";47,91;23,89;23,89;1
"SP003";51,6;8,31;"19";11,28;4;2;1;"Normal";49,2;24,03;24,03;1
"SP003";51,6;8,31;"19";11,28;4;3;1;"Normal";46,59;23,73;23,73;1
"SP003";51,6;8,31;"19";11,28;4;4;1;"Normal";52,81;24,41;24,41;1
"SP003";51,6;8,31;"19";11,28;4;5;1;"Dominante";55,1;24,62;24,3;1
"SP003";51,6;8,31;"19";11,28;4;7;1;"Normal";50,01;24,12;24,12;1
"SP003";51,6;8,31;"19";11,28;4;8;1;"Normal";45,71;23,62;23,62;1
"SP003";51,6;8,31;"19";11,28;5;1;1;"Normal";50,01;24,12;24,12;1
"SP003";51,6;8,31;"19";11,28;5;2;1;"Normal";52,59;24,38;24,38;1
"SP003";51,6;8,31;"19";11,28;5;3;1;"Normal";52,81;24,41;24,41;1
"SP003";51,6;8,31;"19";11,28;5;4;1;"Normal";46,81;23,76;23,76;1
"SP003";51,6;8,31;"19";11,28;5;5;1;"Normal";49,7;24,09;24,09;1
"SP003";51,6;8,31;"19";11,28;5;6;1;"Normal";49,51;24,07;24,07;1
"SP003";51,6;8,31;"19";11,28;5;7;1;"Normal";52,81;24,41;24,41;1
"SP003";51,6;8,31;"19";11,28;5;8;1;"Normal";50,99;24,22;24,22;1
"SP003";51,6;8,31;"19";11,28;6;1;1;"Normal";50,99;24,22;24,22;1
"SP003";51,6;8,31;"19";11,28;6;3;1;"Normal";51,11;24,24;24,24;1
"SP003";51,6;8,31;"19";11,28;6;4;1;"Normal";52,5;24,38;24,38;1
"SP003";51,6;8,31;"19";11,28;6;5;1;"Normal";52,59;24,38;24,38;1
"SP003";51,6;8,31;"19";11,28;6;6;1;"Normal";47,5;23,84;23,84;1
"SP003";51,6;8,31;"19";11,28;6;7;1;"Normal";50,3;24,15;24,15;1
"SP003";51,6;8,31;"19";11,28;7;1;1;"Normal";45,71;23,62;23,62;1
"SP003";51,6;8,31;"19";11,28;7;2;1;"Normal";39,21;22,69;22,69;1
"SP003";51,6;8,31;"19";11,28;7;3;1;"Normal";46,72;23,74;23,74;1
"SP003";51,6;8,31;"20";11,28;1;1;1;"Normal";52,5;25,92;25,7;1
"SP003";51,6;8,31;"20";11,28;1;2;1;"Normal";49,01;25,4;24,9;1
"SP003";51,6;8,31;"20";11,28;1;3;1;"Normal";50,49;25,62;26,2;1
"SP003";51,6;8,31;"20";11,28;1;5;1;"Normal";53,31;26,03;26;1
"SP003";51,6;8,31;"20";11,28;1;6;1;"Normal";51,4;25,76;26,4;1
"SP003";51,6;8,31;"20";11,28;2;1;1;"Dominante";63,49;27,23;27,4;1
"SP003";51,6;8,31;"20";11,28;2;2;1;"Dominante";63,59;27,24;27,5;1
"SP003";51,6;8,31;"20";11,28;2;4;1;"Dominante";60,79;26,95;26,7;1
"SP003";51,6;8,31;"20";11,28;2;5;1;"Normal";58,31;26,67;26;1
"SP003";51,6;8,31;"20";11,28;2;7;1;"Dominante";59,09;26,76;27;1
"SP003";51,6;8,31;"20";11,28;2;8;1;"Normal";48,19;25,26;25,2;1
"SP003";51,6;8,31;"20";11,28;3;1;1;"Normal";54,51;26,19;26,1;1
"SP003";51,6;8,31;"20";11,28;3;2;1;"Normal";51,21;25,73;25,7;1
"SP003";51,6;8,31;"20";11,28;3;3;1;"Normal";52,31;25,89;25,9;1
"SP003";51,6;8,31;"20";11,28;3;4;1;"Normal";54,7;26,22;26,22;1
"SP003";51,6;8,31;"20";11,28;3;5;1;"Normal";59;26,75;26,75;1
"SP003";51,6;8,31;"20";11,28;3;6;1;"Normal";53;25,99;25,99;1
"SP003";51,6;8,31;"20";11,28;3;7;1;"Normal";59;26,75;26,75;1
"SP003";51,6;8,31;"20";11,28;3;8;1;"Normal";56,3;26,42;26,42;1
"SP003";51,6;8,31;"20";11,28;3;9;1;"Normal";51,71;25,81;25,81;1
"SP003";51,6;8,31;"20";11,28;4;1;1;"Normal";50,49;25,62;25,62;1
"SP003";51,6;8,31;"20";11,28;4;2;1;"Normal";50,99;25,7;25,7;1
"SP003";51,6;8,31;"20";11,28;4;3;1;"Normal";52,21;25,88;25,88;1
"SP003";51,6;8,31;"20";11,28;4;4;1;"Normal";51,4;25,76;25,76;1
"SP003";51,6;8,31;"20";11,28;4;5;1;"Normal";56,61;26,46;26,46;1
"SP003";51,6;8,31;"20";11,28;4;6;1;"Normal";44,48;24,62;24,62;1
"SP003";51,6;8,31;"20";11,28;4;7;1;"Normal";50,01;25,55;25,55;1
"SP003";51,6;8,31;"20";11,28;4;8;1;"Normal";56,01;26,39;26,39;1
"SP003";51,6;8,31;"20";11,28;4;9;1;"Normal";53,19;26,01;26,01;1
"SP003";51,6;8,31;"20";11,28;5;1;1;"Normal";54,19;26,15;26,15;1
"SP003";51,6;8,31;"20";11,28;5;2;1;"Normal";46,59;25;25;1
"SP003";51,6;8,31;"20";11,28;5;3;1;"Normal";50,71;25,66;25,66;1
"SP003";51,6;8,31;"20";11,28;5;4;1;"Normal";50,61;25,64;25,64;1
"SP003";51,6;8,31;"20";11,28;5;5;1;"Normal";47,5;25,15;25,15;1
"SP003";51,6;8,31;"20";11,28;5;6;1;"Normal";49,01;25,4;25,4;1
"SP003";51,6;8,31;"20";11,28;5;7;1;"Normal";49,79;25,52;25,52;1
"SP003";51,6;8,31;"20";11,28;5;8;1;"Normal";44,99;24,71;24,71;1
"SP003";51,6;8,31;"20";11,28;6;1;1;"Normal";46,31;24,95;24,95;1
"SP003";51,6;8,31;"20";11,28;6;2;1;"Normal";55,7;26,35;26,35;1
"SP003";51,6;8,31;"20";11,28;6;3;1;"Normal";48,41;25,3;25,3;1
"SP003";51,6;8,31;"20";11,28;6;4;1;"Normal";50,99;25,7;25,7;1
"SP003";51,6;8,31;"21";11,28;1;1;1;"Dominante";53,09;23,54;24;1
"SP003";51,6;8,31;"21";11,28;1;2;1;"Normal";49,51;23,01;22,8;1
"SP003";51,6;8,31;"21";11,28;2;1;1;"Normal";46,5;22,52;22,8;1
"SP003";51,6;8,31;"21";11,28;2;2;1;"Normal";50,71;23,19;22,6;1
"SP003";51,6;8,31;"21";11,28;2;3;1;"Normal";45,99;22,43;21,9;1
"SP003";51,6;8,31;"21";11,28;2;4;1;"Normal";52,5;23,45;23,5;1
"SP003";51,6;8,31;"21";11,28;2;5;1;"Normal";48,29;22,82;23,5;1
"SP003";51,6;8,31;"21";11,28;2;6;1;"Dominante";53,09;23,54;24;1
"SP003";51,6;8,31;"21";11,28;3;1;1;"Normal";46,09;22,45;22,9;1
"SP003";51,6;8,31;"21";11,28;3;2;1;"Normal";49,79;23,06;22,1;1
"SP003";51,6;8,31;"21";11,28;3;3;1;"Normal";48;22,77;23;1
"SP003";51,6;8,31;"21";11,28;3;4;1;"Normal";52,4;23,44;23;1
"SP003";51,6;8,31;"21";11,28;3;5;1;"Normal";48;22,77;22,77;1
"SP003";51,6;8,31;"21";11,28;3;6;1;"Normal";46,59;22,54;22,54;1
"SP003";51,6;8,31;"21";11,28;3;7;1;"Normal";48,41;22,84;22,84;1
"SP003";51,6;8,31;"21";11,28;3;8;1;"Normal";50,99;23,24;23,24;1
"SP003";51,6;8,31;"21";11,28;3;9;1;"Normal";50,61;23,18;23,18;1
"SP003";51,6;8,31;"21";11,28;4;1;1;"Normal";46,09;22,45;22,45;1
"SP003";51,6;8,31;"21";11,28;4;2;1;"Normal";43,89;22,05;22,05;1
"SP003";51,6;8,31;"21";11,28;4;3;1;"Dominante";54;23,66;23,7;1
"SP003";51,6;8,31;"21";11,28;4;4;1;"Normal";43,79;22,03;22,03;1
"SP003";51,6;8,31;"21";11,28;4;5;1;"Normal";43,61;22;22;1
"SP003";51,6;8,31;"21";11,28;4;6;1;"Normal";42,1;21,7;21,7;1
"SP003";51,6;8,31;"21";11,28;4;7;1;"Normal";50,2;23,12;23,12;1
"SP003";51,6;8,31;"21";11,28;4;8;1;"Normal";43,2;21,92;21,92;1
"SP003";51,6;8,31;"21";11,28;4;9;1;"Normal";49,2;22,96;22,96;1
"SP003";51,6;8,31;"21";11,28;4;10;1;"Dominante";54;23,66;23,8;1
"SP003";51,6;8,31;"21";11,28;5;1;1;"Normal";37,51;20,68;20,68;1
"SP003";51,6;8,31;"21";11,28;5;2;1;"Normal";50,01;23,09;23,09;1
"SP003";51,6;8,31;"21";11,28;5;3;1;"Normal";42,19;21,72;21,72;1
"SP003";51,6;8,31;"21";11,28;5;4;1;"Normal";42,1;21,7;21,7;1
"SP003";51,6;8,31;"21";11,28;5;5;1;"Normal";40,81;21,43;21,43;1
"SP003";51,6;8,31;"21";11,28;5;6;1;"Normal";46,9;22,59;22,59;1
"SP003";51,6;8,31;"21";11,28;5;7;1;"Normal";45,21;22,29;22,29;1
"SP003";51,6;8,31;"21";11,28;5;8;1;"Normal";45,3;22,31;22,31;1
"SP003";51,6;8,31;"21";11,28;6;1;1;"Normal";39,62;21,17;21,17;1
"SP003";51,6;8,31;"21";11,28;6;2;1;"Normal";40,4;21,35;21,35;1
"SP003";51,6;8,31;"21";11,28;6;3;1;"Normal";37,29;20,63;20,63;1
"SP003";51,6;8,31;"21";11,28;6;4;1;"Normal";38,2;20,85;20,85;1
"SP003";51,6;8,31;"21";11,28;6;5;1;"Normal";43,61;22;22;1
"SP003";51,6;8,31;"21";11,28;6;6;1;"Normal";43,79;22,03;22,03;1
"SP003";51,6;8,31;"21";11,28;6;7;1;"Normal";41,41;21,56;21,56;1
"SP003";51,6;8,31;"21";11,28;7;1;1;"Normal";44,11;22,09;22,09;1
"SP003";51,6;8,31;"21";11,28;7;2;1;"Normal";45,4;22,33;22,33;1
"SP003";51,6;8,31;"22";11,28;1;1;1;"Normal";41,81;21,53;21,8;1
"SP003";51,6;8,31;"22";11,28;1;2;1;"Normal";49,79;23,23;23,1;1
"SP003";51,6;8,31;"22";11,28;1;3;1;"Normal";46,81;22,65;23;1
"SP003";51,6;8,31;"22";11,28;1;4;1;"Normal";46,4;22,56;22,7;1
"SP003";51,6;8,31;"22";11,28;1;5;1;"Normal";47,6;22,81;22,8;1
"SP003";51,6;8,31;"22";11,28;1;6;1;"Normal";45,49;22,37;22,2;1
"SP003";51,6;8,31;"22";11,28;2;1;1;"Normal";51,21;23,49;22,8;1
"SP003";51,6;8,31;"22";11,28;2;2;1;"Normal";50,71;23,4;23,1;1
"SP003";51,6;8,31;"22";11,28;2;3;1;"Normal";49,2;23,12;23,2;1
"SP003";51,6;8,31;"22";11,28;2;4;1;"Normal";47,41;22,77;22,5;1
"SP003";51,6;8,31;"22";11,28;2;5;1;"Normal";47,91;22,87;22,87;1
"SP003";51,6;8,31;"22";11,28;2;6;1;"Dominante";56,3;24,33;23,8;1
"SP003";51,6;8,31;"22";11,28;2;7;1;"Normal";47,91;22,87;22,87;1
"SP003";51,6;8,31;"22";11,28;2;8;1;"Normal";52,31;23,69;23,69;1
"SP003";51,6;8,31;"22";11,28;3;1;1;"Normal";47;22,69;22,69;1
"SP003";51,6;8,31;"22";11,28;3;2;1;"Normal";44,11;22,07;22,07;1
"SP003";51,6;8,31;"22";11,28;3;3;1;"Normal";52,4;23,7;23,7;1
"SP003";51,6;8,31;"22";11,28;3;4;1;"Normal";44,8;22,22;22,22;1
"SP003";51,6;8,31;"22";11,28;3;5;1;"Normal";40,81;21,28;21,28;1
"SP003";51,6;8,31;"22";11,28;3;6;1;"Normal";45,8;22,44;22,44;1
"SP003";51,6;8,31;"22";11,28;3;7;1;"Normal";42,19;21,62;21,62;1
"SP003";51,6;8,31;"22";11,28;3;8;1;"Normal";43,29;21,88;21,88;1
"SP003";51,6;8,31;"22";11,28;4;1;1;"Normal";48,6;23,01;23,01;1
"SP003";51,6;8,31;"22";11,28;4;2;1;"Normal";49,39;23,16;23,16;1
"SP003";51,6;8,31;"22";11,28;4;3;1;"Normal";51,11;23,48;23,48;1
"SP003";51,6;8,31;"22";11,28;4;4;1;"Normal";48,6;23,01;23,01;1
"SP003";51,6;8,31;"22";11,28;4;5;1;"Normal";52,09;23,65;23,65;1
"SP003";51,6;8,31;"22";11,28;4;6;1;"Normal";50,2;23,31;23,31;1
"SP003";51,6;8,31;"22";11,28;4;7;1;"Normal";48,19;22,93;22,93;1
"SP003";51,6;8,31;"22";11,28;4;8;1;"Dominante";54,92;24,12;24,1;1
"SP003";51,6;8,31;"22";11,28;4;9;1;"Normal";51,3;23,51;23,51;1
"SP003";51,6;8,31;"22";11,28;5;1;1;"Normal";52,4;23,7;23,7;1
"SP003";51,6;8,31;"22";11,28;5;2;1;"Normal";47,19;22,73;22,73;1
"SP003";51,6;8,31;"22";11,28;5;3;1;"Normal";49,2;23,12;23,12;1
"SP003";51,6;8,31;"22";11,28;5;4;1;"Dominante";55,7;24,24;25,2;1
"SP003";51,6;8,31;"22";11,28;5;5;1;"Normal";47;22,69;22,69;1
"SP003";51,6;8,31;"22";11,28;5;6;1;"Normal";51,49;23,54;23,54;1
"SP003";51,6;8,31;"22";11,28;5;7;1;"Dominante";57,49;24,51;24,9;1
"SP003";51,6;8,31;"22";11,28;5;8;1;"Normal";54,29;24,02;24,02;1
"SP003";51,6;8,31;"22";11,28;6;1;1;"Normal";54,1;23,99;23,99;1
"SP003";51,6;8,31;"22";11,28;6;2;1;"Normal";44,61;22,18;22,18;1
"SP003";51,6;8,31;"22";11,28;6;3;1;"Normal";47,6;22,81;22,81;1
"SP003";51,6;8,31;"22";11,28;6;4;1;"Normal";46,4;22,56;22,56;1
"SP003";51,6;8,31;"23";11,28;1;1;1;"Normal";50,49;25,38;25,8;1
"SP003";51,6;8,31;"23";11,28;1;2;1;"Normal";49,39;25,15;25,1;1
"SP003";51,6;8,31;"23";11,28;1;3;1;"Normal";45,4;24,26;24,8;1
"SP003";51,6;8,31;"23";11,28;2;1;1;"Normal";36,19;21,64;21;1
"SP003";51,6;8,31;"23";11,28;2;2;1;"Normal";49,7;25,22;24,3;1
"SP003";51,6;8,31;"23";11,28;2;3;1;"Normal";48,19;24,9;24,5;1
"SP003";51,6;8,31;"23";11,28;2;4;1;"Normal";48,69;25,01;24,6;1
"SP003";51,6;8,31;"23";11,28;2;5;1;"Normal";52,59;25,79;24,9;1
"SP003";51,6;8,31;"23";11,28;2;6;1;"Dominante";57,71;26,7;26,6;1
"SP003";51,6;8,31;"23";11,28;2;7;1;"Normal";45,9;24,38;25,8;1
"SP003";51,6;8,31;"23";11,28;3;1;1;"Normal";47,41;24,72;26;1
"SP003";51,6;8,31;"23";11,28;3;2;1;"Normal";50,99;25,48;25,48;1
"SP003";51,6;8,31;"23";11,28;3;3;1;"Normal";51,4;25,56;25,56;1
"SP003";51,6;8,31;"23";11,28;3;4;1;"Normal";52,68;25,81;25,81;1
"SP003";51,6;8,31;"23";11,28;3;5;1;"Normal";47,82;24,81;24,81;1
"SP003";51,6;8,31;"23";11,28;3;6;1;"Normal";52,68;25,81;25,81;1
"SP003";51,6;8,31;"23";11,28;3;7;1;"Normal";52,68;25,81;25,81;1
"SP003";51,6;8,31;"23";11,28;3;8;1;"Normal";46,4;24,49;24,49;1
"SP003";51,6;8,31;"23";11,28;3;9;1;"Normal";49,39;25,15;25,15;1
"SP003";51,6;8,31;"23";11,28;4;1;1;"Normal";48,69;25,01;25,01;1
"SP003";51,6;8,31;"23";11,28;4;2;1;"Normal";52,09;25,7;25,7;1
"SP003";51,6;8,31;"23";11,28;4;3;1;"Normal";51,3;25,54;25,54;1
"SP003";51,6;8,31;"23";11,28;4;4;1;"Normal";50,99;25,48;25,48;1
"SP003";51,6;8,31;"23";11,28;4;5;1;"Dominante";55,7;26,36;26,5;1
"SP003";51,6;8,31;"23";11,28;4;6;1;"Normal";54,7;26,18;26,18;1
"SP003";51,6;8,31;"23";11,28;4;7;1;"Normal";43,01;23,66;23,66;1
"SP003";51,6;8,31;"23";11,28;4;8;1;"Normal";53,82;26,02;26,02;1
"SP003";51,6;8,31;"23";11,28;5;1;1;"Dominante";56,01;26,41;26,4;1
"SP003";51,6;8,31;"23";11,28;5;2;1;"Normal";50,3;25,34;25,34;1
"SP003";51,6;8,31;"23";11,28;5;3;1;"Normal";55,7;26,36;26,36;1
"SP003";51,6;8,31;"23";11,28;5;4;1;"Normal";48,29;24,92;24,92;1
"SP003";51,6;8,31;"23";11,28;5;5;1;"Normal";49,01;25,07;25,07;1
"SP003";51,6;8,31;"23";11,28;5;6;1;"Normal";54,41;26,13;26,13;1
"SP003";51,6;8,31;"23";11,28;5;7;1;"Normal";47,31;24,7;24,7;1
"SP003";51,6;8,31;"23";11,28;5;8;1;"Normal";52,31;25,74;25,74;1
"SP003";51,6;8,31;"23";11,28;5;9;1;"Normal";49,39;25,15;25,15;1
"SP003";51,6;8,31;"23";11,28;6;1;1;"Normal";49,7;25,22;25,22;1
"SP003";51,6;8,31;"23";11,28;6;2;1;"Dominante";55,7;26,36;26,1;1
"SP003";51,6;8,31;"23";11,28;6;3;1;"Normal";44,2;23,96;23,96;1
"SP003";51,6;8,31;"23";11,28;6;4;1;"Normal";53,82;26,02;26,02;1
"SP003";51,6;8,31;"23";11,28;6;5;1;"Normal";53;25,87;25,87;1
"SP003";51,6;8,31;"23";11,28;6;6;1;"Normal";53,09;25,89;25,89;1
"SP003";51,6;8,31;"23";11,28;6;7;1;"Normal";51,3;25,54;25,54;1
"SP003";51,6;8,31;"23";11,28;7;1;1;"Normal";51,99;25,68;25,68;1
"SP003";51,6;8,31;"23";11,28;7;2;1;"Normal";50,01;25,28;25,28;1
"SP003";51,6;8,31;"23";11,28;7;3;1;"Normal";49,7;25,22;25,22;1
"SP003";51,6;8,31;"23";11,28;7;4;1;"Normal";51,49;25,58;25,58;1
"SP003";51,6;8,31;"24";11,28;1;1;1;"Normal";55,2;25,67;25,4;1
"SP003";51,6;8,31;"24";11,28;1;2;1;"Normal";53,41;25,51;25,5;1
"SP003";51,6;8,31;"24";11,28;1;3;1;"Dominante";59,78;26,04;25,3;1
"SP003";51,6;8,31;"24";11,28;1;4;1;"Normal";45,21;24,63;24,2;1
"SP003";51,6;8,31;"24";11,28;1;5;1;"Normal";57,71;25,88;25,8;1
"SP003";51,6;8,31;"24";11,28;1;6;1;"Normal";54,6;25,62;25,7;1
"SP003";51,6;8,31;"24";11,28;2;1;1;"Normal";55,2;25,67;25,8;1
"SP003";51,6;8,31;"24";11,28;2;2;1;"Normal";55,79;25,72;25,7;1
"SP003";51,6;8,31;"24";11,28;2;3;1;"Normal";49,61;25,13;25,4;1
"SP003";51,6;8,31;"24";11,28;2;4;1;"Normal";52,4;25,42;25,8;1
"SP003";51,6;8,31;"24";11,28;2;5;1;"Normal";50,01;25,18;25,4;1
"SP003";51,6;8,31;"24";11,28;2;6;1;"Normal";46,59;24,8;24,8;1
"SP003";51,6;8,31;"24";11,28;2;7;1;"Normal";53,41;25,51;25,51;1
"SP003";51,6;8,31;"24";11,28;2;8;1;"Normal";54,7;25,63;25,63;1
"SP003";51,6;8,31;"24";11,28;2;9;1;"Normal";51,99;25,38;25,38;1
"SP003";51,6;8,31;"24";11,28;3;1;1;"Normal";56,3;25,77;25,77;1
"SP003";51,6;8,31;"24";11,28;3;2;1;"Normal";48,6;25,02;25,02;1
"SP003";51,6;8,31;"24";11,28;3;3;1;"Normal";50,39;25,22;25,22;1
